-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00,-8.500000000000000000e+00
-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00,-8.313131313131313149e+00
-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00,-8.126262626262626299e+00
-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00,-7.939393939393939448e+00
-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00,-7.752525252525252597e+00
-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00,-7.565656565656565746e+00
-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00,-7.378787878787878896e+00
-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00,-7.191919191919192045e+00
-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00,-7.005050505050505194e+00
-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00,-6.818181818181818343e+00
